user_id,region,register_date,age,gender
1537,3,01/02/22 13.57,31,F
1590,3,01/02/22 10.12,31,F
1606,4,02/02/22 09.10,31,M
1620,3,01/02/22 13.14,31,M
1637,2,01/02/22 20.43,31,F
1648,3,01/02/22 23.18,31,M
1667,3,01/02/22 13.16,31,M
1670,5,03/02/22 07.14,31,M
1738,3,01/02/22 20.54,31,F
1813,2,03/02/22 17.26,31,M
1822,1,05/02/22 18.00,31,M
1824,1,03/02/22 18.15,31,F
1865,3,05/02/22 08.23,31,M
1890,3,06/02/22 05.49,31,M
1907,1,07/02/22 04.56,31,M
1912,4,04/02/22 20.34,31,M
1941,3,08/02/22 04.23,31,M
1962,4,08/02/22 10.22,31,F
1970,1,06/02/22 19.08,31,M
2029,3,09/02/22 04.40,31,M
2057,3,09/02/22 21.19,31,F
2062,4,08/02/22 14.57,31,M
2129,3,10/02/22 01.06,31,F
2161,3,12/02/22 23.22,31,F
2178,3,12/02/22 20.35,31,M
2186,4,13/02/22 04.17,31,M
2193,3,13/02/22 15.31,31,M
2206,4,14/02/22 05.51,31,F
2239,1,14/02/22 01.09,31,M
2307,1,16/02/22 07.01,31,F
2324,2,17/02/22 05.07,31,F
2331,1,18/02/22 00.02,31,F
2334,1,15/02/22 21.41,31,F
2342,1,16/02/22 04.40,31,F
2358,4,16/02/22 15.52,31,F
2385,1,18/02/22 20.03,31,F
2422,3,19/02/22 16.24,31,F
2492,1,21/02/22 06.26,31,F
2541,4,22/02/22 04.12,31,M
2555,1,21/02/22 17.33,31,M
2573,1,24/02/22 08.23,31,F
2607,2,24/02/22 16.03,31,M
2619,3,24/02/22 06.23,31,M
2621,4,23/02/22 23.22,31,F
2628,4,24/02/22 02.57,31,F
2636,1,23/02/22 12.54,31,F
2689,2,25/02/22 10.19,31,F
2742,4,25/02/22 14.55,31,F
2780,3,26/02/22 12.12,31,F
2787,2,26/02/22 08.11,31,F
2806,2,25/02/22 04.01,31,F
2820,3,27/02/22 09.13,31,M
2828,5,25/02/22 01.50,31,F
2904,3,25/02/22 20.22,31,M
2920,4,28/02/22 10.12,31,F
2975,3,28/02/22 13.57,31,M
2978,1,27/02/22 19.40,31,F
3009,3,27/02/22 11.48,31,M
3016,4,26/02/22 16.56,31,F
3035,1,28/02/22 20.56,31,F
3054,3,01/03/22 12.37,31,F
3079,3,01/03/22 03.35,31,M
3111,4,28/02/22 17.39,31,M
3129,4,28/02/22 13.00,31,M
3134,2,01/03/22 05.06,31,M
3186,1,01/03/22 07.27,31,M
3187,3,02/03/22 03.15,31,F
3236,3,28/02/22 21.33,31,F
3284,2,02/03/22 21.53,31,M
3287,3,02/03/22 14.38,31,F
3323,3,02/03/22 12.29,31,M
3326,3,02/03/22 17.56,31,F
3331,1,01/03/22 04.37,31,M
3356,1,01/03/22 02.06,31,M
3387,1,02/03/22 02.19,31,F
3417,1,02/03/22 10.53,31,F
3449,1,03/03/22 17.20,31,F
3456,5,03/03/22 11.20,31,F
3475,1,03/03/22 15.17,31,M
3493,2,04/03/22 01.08,31,M
3499,1,04/03/22 07.49,31,F
3500,4,04/03/22 17.11,31,M
3504,4,04/03/22 03.33,31,M
3508,1,04/03/22 05.08,31,F
3516,2,05/03/22 02.43,31,M
3537,1,04/03/22 22.04,31,F
3579,4,04/03/22 08.17,31,M
3604,1,04/03/22 11.57,31,M
3627,1,05/03/22 20.20,31,M
3690,3,07/03/22 04.26,31,M
3715,3,05/03/22 13.30,31,M
3724,3,07/03/22 05.32,31,F
3750,1,07/03/22 14.23,31,F
3791,1,07/03/22 14.35,31,M
3798,4,08/03/22 16.21,31,F
3861,3,10/03/22 18.15,31,F
3866,3,09/03/22 09.23,31,F
3912,1,12/03/22 02.09,31,M
3920,2,11/03/22 19.11,31,M
3980,1,13/03/22 10.37,31,M
4014,3,11/03/22 10.30,31,M
4077,1,15/03/22 18.12,31,F
4091,4,14/03/22 02.09,31,F
4093,1,15/03/22 12.28,31,M
4099,4,13/03/22 21.55,31,F
4114,3,15/03/22 11.16,31,M
4209,2,16/03/22 22.35,31,M
4292,3,18/03/22 15.51,31,F
4313,3,18/03/22 19.40,31,M
4321,3,20/03/22 00.05,31,F
4346,3,20/03/22 05.03,31,M
4359,3,20/03/22 04.16,31,F
4395,3,21/03/22 09.21,31,M
4452,3,23/03/22 11.52,31,M
4516,1,24/03/22 11.14,31,M
4583,4,25/03/22 10.42,31,M
4589,3,25/03/22 10.23,31,M
4603,3,25/03/22 13.43,31,F
4631,1,25/03/22 09.15,31,M
4661,5,24/03/22 23.23,31,M
4664,1,26/03/22 07.50,31,F
4692,1,25/03/22 22.12,31,M
4701,3,25/03/22 12.38,31,M
4713,3,26/03/22 04.07,31,F
4714,3,24/03/22 17.43,31,M
4818,1,27/03/22 06.45,31,M
4846,1,25/03/22 15.23,31,F
4888,4,27/03/22 19.33,31,F
4899,1,28/03/22 11.24,31,M
4984,2,29/03/22 10.32,31,F
5005,4,30/03/22 04.31,31,M
5034,3,28/03/22 18.04,31,M
5073,3,28/03/22 05.28,31,F
5114,3,30/03/22 09.08,31,M
5129,3,30/03/22 01.10,31,M
5135,1,31/03/22 09.31,31,M
5147,3,29/03/22 19.34,31,M
5238,2,01/04/22 18.16,31,M
5256,4,31/03/22 22.21,31,F
5293,4,31/03/22 14.26,31,F
5306,2,30/03/22 08.57,31,M
5353,1,31/03/22 22.46,31,M
5401,4,01/04/22 21.19,31,M
5539,3,02/04/22 03.03,31,M
5564,1,01/04/22 16.57,31,F
5595,2,03/04/22 14.44,31,M
5613,2,02/04/22 15.56,31,F
5623,1,03/04/22 22.57,31,M
5652,4,03/04/22 23.22,31,M
5716,2,04/04/22 03.22,31,F
5721,1,05/04/22 14.52,31,M
5744,3,05/04/22 18.52,31,M
5766,3,05/04/22 04.48,31,M
5774,3,06/04/22 11.44,31,F
5820,3,07/04/22 13.47,31,M
5835,1,07/04/22 05.58,31,M
5882,2,07/04/22 19.05,31,F
5883,3,07/04/22 12.21,31,F
5904,3,08/04/22 03.30,31,F
5917,1,08/04/22 16.05,31,M
5925,2,07/04/22 23.49,31,F
5942,2,06/04/22 18.41,31,F
5947,4,08/04/22 08.15,31,F
5950,3,09/04/22 06.16,31,M
5958,3,07/04/22 07.54,31,F
5962,2,07/04/22 10.31,31,M
5971,3,07/04/22 04.04,31,F
6037,3,10/04/22 10.50,31,M
6221,1,12/04/22 22.23,31,M
6265,4,12/04/22 16.50,31,F
6273,2,13/04/22 02.19,31,F
6304,2,14/04/22 23.14,31,M
6330,1,16/04/22 14.18,31,M
6335,3,16/04/22 00.32,31,M
6359,3,17/04/22 05.52,31,M
6419,2,17/04/22 10.12,31,F
6437,4,17/04/22 07.05,31,M
6444,3,17/04/22 05.01,31,M
6477,4,17/04/22 02.57,31,M
6509,4,18/04/22 19.51,31,M
6510,2,16/04/22 16.32,31,M
6524,4,18/04/22 06.25,31,F
6623,1,21/04/22 03.45,31,F
6638,2,21/04/22 15.42,31,M
6641,4,21/04/22 14.52,31,M
6693,1,21/04/22 16.44,31,M
6695,1,21/04/22 14.18,31,M
6703,3,22/04/22 19.08,31,M
6710,4,21/04/22 14.02,31,M
6753,2,21/04/22 19.38,31,F
6821,3,22/04/22 15.16,31,M
6852,1,23/04/22 10.39,31,F
6893,5,24/04/22 20.58,31,F
6899,3,25/04/22 03.07,31,F
6952,4,23/04/22 05.54,31,F
7000,3,26/04/22 10.58,31,F
7024,5,25/04/22 20.23,31,M
7031,4,25/04/22 08.56,31,F
7045,2,24/04/22 11.56,31,M
7096,3,27/04/22 05.32,31,F
7110,2,25/04/22 23.30,31,M
7167,1,26/04/22 08.22,31,F
7195,4,25/04/22 18.19,31,M
7267,3,28/04/22 07.03,31,M
7309,3,28/04/22 20.42,31,F
7355,5,29/04/22 20.14,31,M
7361,4,29/04/22 00.35,31,F
7395,2,29/04/22 10.41,31,F
7399,5,28/04/22 17.32,31,M
7425,3,30/04/22 04.31,31,M
7427,1,30/04/22 12.36,31,M
7497,1,29/04/22 23.08,31,M
7621,2,30/04/22 09.40,31,F
7650,1,30/04/22 21.24,31,F
7675,1,29/04/22 23.11,31,F
7712,1,01/05/22 14.55,31,F
7741,2,30/04/22 21.53,31,F
7781,4,01/05/22 19.03,31,F
7794,5,01/05/22 15.57,31,M
7827,5,29/04/22 14.28,31,M
7856,3,01/05/22 04.56,31,M
7863,1,02/05/22 02.12,31,F
7942,1,02/05/22 18.54,31,M
7984,2,02/05/22 21.38,31,M
8009,3,04/05/22 04.53,31,M
8051,3,02/05/22 12.26,31,F
8054,3,04/05/22 09.06,31,F
8059,2,02/05/22 19.21,31,M
8116,2,03/05/22 00.43,31,F
8216,3,06/05/22 21.50,31,M
8276,1,07/05/22 04.37,31,F
8425,1,07/05/22 22.09,31,F
8428,1,09/05/22 07.02,31,F
8482,5,10/05/22 10.28,31,F
8495,1,09/05/22 16.38,31,M
8499,4,10/05/22 06.06,31,M
8504,1,10/05/22 07.46,31,M
8591,4,09/05/22 20.45,31,M
8803,2,15/05/22 03.57,31,F
8833,3,15/05/22 06.19,31,M
8872,3,15/05/22 08.42,31,F
8885,1,17/05/22 09.18,31,M
8933,1,18/05/22 11.44,31,M
9020,1,20/05/22 06.50,31,F
9041,2,20/05/22 07.05,31,M
9043,2,18/05/22 19.03,31,M
9063,3,19/05/22 11.04,31,M
9079,4,20/05/22 19.38,31,F
9188,1,22/05/22 02.34,31,F
9248,1,22/05/22 11.11,31,M
9256,3,23/05/22 20.34,31,F
9369,3,23/05/22 17.21,31,F
9409,2,25/05/22 14.49,31,M
9447,4,25/05/22 17.48,31,M
9453,4,24/05/22 08.14,31,M
9455,4,26/05/22 02.33,31,M
9543,1,26/05/22 01.03,31,F
9615,3,26/05/22 15.05,31,M
9618,1,24/05/22 22.13,31,F
9628,2,26/05/22 08.20,31,F
9667,4,26/05/22 13.32,31,M
9945,3,28/05/22 04.37,31,M
9958,3,28/05/22 12.11,31,M
10058,3,29/05/22 02.29,31,F
10186,4,29/05/22 15.27,31,M
10398,4,02/06/22 06.26,31,M
10419,3,01/06/22 11.43,31,F
10524,3,03/06/22 14.18,31,M
10573,4,04/06/22 12.30,31,M
10632,2,03/06/22 20.14,31,M
10682,3,02/06/22 21.08,31,F
10799,2,07/06/22 04.52,31,F
10826,1,06/06/22 13.16,31,M
10839,1,07/06/22 21.34,31,F
10926,2,06/06/22 11.16,31,F
11005,4,10/06/22 15.49,31,M
11007,1,10/06/22 15.41,31,F
11090,2,09/06/22 00.13,31,F
11259,4,15/06/22 02.53,31,M
11293,3,16/06/22 06.10,31,M
11558,3,19/06/22 13.57,31,F
11597,1,19/06/22 07.25,31,M
11943,1,23/06/22 21.02,31,M
11989,5,25/06/22 07.55,31,F
12205,3,28/06/22 00.09,31,M
12232,3,28/06/22 00.11,31,M
12280,3,26/06/22 02.39,31,F
12308,3,28/06/22 23.11,31,F
12397,1,28/06/22 03.09,31,M
12437,3,28/06/22 02.09,31,F
12572,3,30/06/22 19.06,31,M
12659,4,29/06/22 21.05,31,F
12698,4,30/06/22 18.47,31,F
12914,1,01/07/22 12.02,31,F
12982,3,01/07/22 10.08,31,M
13080,1,03/07/22 01.37,31,M
13119,3,01/07/22 09.20,31,F
13122,3,03/07/22 21.07,31,M
13215,4,04/07/22 00.34,31,M
13317,1,04/07/22 23.18,31,F
13646,3,09/07/22 00.26,31,M
13656,4,10/07/22 10.56,31,F
13686,4,11/07/22 20.17,31,M
13752,4,11/07/22 15.36,31,F
13768,4,11/07/22 07.57,31,M
14158,5,19/07/22 04.47,31,F
14262,4,19/07/22 06.28,31,F
14468,1,22/07/22 08.59,31,M
14537,3,22/07/22 20.16,31,F
14596,2,24/07/22 02.46,31,M
14606,4,24/07/22 14.34,31,F
15025,3,28/07/22 04.58,31,M
15290,1,28/07/22 19.28,31,F
15494,2,30/07/22 03.09,31,M
15775,4,31/07/22 22.07,31,M
15801,3,02/08/22 14.45,31,F
18,3,01/01/22 02.10,32,F
25,3,01/01/22 04.03,32,M
133,1,31/12/21 00.49,32,F
152,4,02/01/22 01.31,32,F
158,3,03/01/22 01.44,32,F
170,3,02/01/22 01.32,32,F
189,3,03/01/22 07.32,32,M
194,1,02/01/22 23.36,32,M
239,1,04/01/22 00.34,32,F
252,1,03/01/22 08.12,32,M
258,1,04/01/22 17.46,32,F
259,2,04/01/22 07.37,32,M
273,2,05/01/22 06.53,32,F
301,1,05/01/22 11.25,32,F
305,2,05/01/22 20.13,32,M
323,3,05/01/22 22.24,32,F
329,2,06/01/22 11.07,32,F
378,2,08/01/22 00.02,32,F
403,4,08/01/22 07.19,32,M
457,3,09/01/22 22.08,32,F
487,3,09/01/22 22.25,32,F
494,3,10/01/22 10.52,32,M
495,3,09/01/22 10.14,32,M
522,1,09/01/22 12.09,32,M
547,4,12/01/22 14.56,32,M
602,1,15/01/22 05.46,32,M
614,1,13/01/22 17.05,32,M
631,1,14/01/22 08.43,32,F
685,3,15/01/22 04.19,32,F
719,1,17/01/22 02.32,32,M
722,3,18/01/22 02.38,32,F
728,3,17/01/22 09.54,32,M
730,1,16/01/22 20.22,32,M
731,1,19/01/22 06.55,32,F
748,4,17/01/22 20.51,32,F
782,3,19/01/22 18.28,32,M
812,3,19/01/22 11.24,32,F
836,1,19/01/22 22.22,32,M
844,1,22/01/22 04.17,32,M
861,2,22/01/22 15.28,32,M
937,1,23/01/22 13.43,32,M
950,3,24/01/22 15.32,32,F
962,3,25/01/22 03.58,32,M
1013,2,24/01/22 23.11,32,M
1022,4,25/01/22 18.35,32,M
1060,3,25/01/22 09.13,32,M
1062,3,26/01/22 03.06,32,F
1067,2,26/01/22 12.16,32,F
1087,1,24/01/22 22.37,32,M
1105,2,24/01/22 21.51,32,M
1117,2,25/01/22 11.09,32,M
1150,3,26/01/22 11.44,32,F
1182,4,27/01/22 09.45,32,M
1196,1,28/01/22 10.52,32,F
1227,3,28/01/22 01.46,32,F
1259,2,27/01/22 14.27,32,M
1271,4,26/01/22 21.58,32,M
1305,5,28/01/22 03.42,32,F
1311,3,26/01/22 23.25,32,M
1321,1,28/01/22 03.53,32,F
1337,1,29/01/22 02.48,32,M
1356,3,30/01/22 04.18,32,F
1365,4,29/01/22 22.12,32,M
1374,1,30/01/22 03.28,32,M
1411,3,30/01/22 22.10,32,M
1459,3,31/01/22 16.13,32,M
1524,5,30/01/22 19.34,32,M
1557,1,31/01/22 08.24,32,M
1561,3,30/01/22 18.08,32,M
1570,1,31/01/22 08.27,32,M
1589,3,30/01/22 15.46,32,M
1671,3,01/02/22 01.18,32,F
1685,3,01/02/22 20.37,32,M
1692,3,03/02/22 17.15,32,F
1715,3,02/02/22 05.40,32,F
1835,3,04/02/22 02.04,32,M
1850,3,06/02/22 08.20,32,F
1857,2,06/02/22 05.16,32,M
1869,3,06/02/22 11.17,32,M
1913,1,04/02/22 21.14,32,F
1979,2,08/02/22 19.04,32,M
1990,3,08/02/22 18.19,32,M
2001,2,07/02/22 22.55,32,F
2003,4,09/02/22 06.41,32,M
2012,4,08/02/22 01.33,32,M
2056,2,08/02/22 20.46,32,F
2075,3,10/02/22 06.10,32,F
2081,1,10/02/22 15.59,32,M
2093,4,09/02/22 20.17,32,M
2182,2,11/02/22 02.11,32,M
2287,5,16/02/22 20.02,32,M
2365,4,17/02/22 21.36,32,M
2370,1,16/02/22 22.38,32,F
2382,3,18/02/22 22.25,32,M
2413,1,19/02/22 22.07,32,M
2427,3,19/02/22 01.42,32,M
2454,3,18/02/22 15.36,32,M
2472,3,21/02/22 15.33,32,M
2490,4,21/02/22 03.23,32,F
2498,3,20/02/22 23.31,32,M
2507,3,20/02/22 01.32,32,F
2542,2,23/02/22 17.58,32,M
2578,4,24/02/22 08.07,32,F
2608,3,24/02/22 13.21,32,M
2616,1,24/02/22 06.52,32,M
2618,2,22/02/22 17.46,32,F
2624,1,23/02/22 14.52,32,F
2690,1,25/02/22 13.43,32,F
2700,1,26/02/22 05.46,32,M
2720,1,26/02/22 05.27,32,M
2728,4,26/02/22 10.42,32,F
2781,3,26/02/22 21.20,32,M
2875,2,27/02/22 16.31,32,M
2938,3,27/02/22 04.08,32,M
2962,3,28/02/22 02.35,32,F
2983,3,28/02/22 15.55,32,M
3024,3,28/02/22 23.19,32,F
3104,4,27/02/22 20.28,32,M
3123,3,01/03/22 14.49,32,F
3145,3,27/02/22 18.57,32,M
3201,1,01/03/22 23.31,32,M
3211,3,02/03/22 05.59,32,M
3245,1,02/03/22 12.22,32,F
3279,3,02/03/22 11.20,32,M
3315,3,02/03/22 14.44,32,F
3379,3,01/03/22 03.20,32,M
3401,1,03/03/22 04.16,32,M
3419,1,03/03/22 18.34,32,F
3428,3,02/03/22 17.03,32,M
3478,4,04/03/22 08.43,32,M
3481,3,03/03/22 23.01,32,M
3518,1,05/03/22 03.24,32,F
3535,5,03/03/22 15.06,32,M
3635,2,06/03/22 04.14,32,M
3672,3,05/03/22 10.54,32,M
3792,1,08/03/22 11.31,32,M
3827,3,09/03/22 18.16,32,F
3868,3,11/03/22 04.17,32,F
3869,3,11/03/22 02.30,32,F
3895,3,10/03/22 13.30,32,M
3937,3,10/03/22 21.14,32,F
3952,4,11/03/22 08.42,32,M
3989,3,13/03/22 04.38,32,M
4002,3,13/03/22 10.07,32,F
4004,3,13/03/22 13.54,32,F
4016,2,13/03/22 13.50,32,F
4046,4,13/03/22 13.09,32,M
4057,1,15/03/22 07.39,32,M
4061,1,14/03/22 18.22,32,M
4132,3,16/03/22 15.37,32,M
4138,5,15/03/22 03.22,32,F
4145,3,18/03/22 00.31,32,M
4154,4,17/03/22 15.55,32,M
4175,2,17/03/22 19.34,32,F
4182,3,16/03/22 12.19,32,M
4217,4,17/03/22 08.52,32,M
4224,3,18/03/22 23.18,32,M
4262,2,19/03/22 10.31,32,F
4270,3,19/03/22 12.47,32,F
4294,1,19/03/22 13.53,32,F
4310,3,19/03/22 06.55,32,M
4323,3,20/03/22 15.55,32,M
4362,3,20/03/22 12.31,32,F
4454,5,21/03/22 10.48,32,F
4479,3,23/03/22 01.30,32,M
4487,2,21/03/22 20.23,32,F
4548,3,24/03/22 01.48,32,M
4565,4,25/03/22 14.50,32,M
4616,5,25/03/22 22.05,32,F
4634,3,24/03/22 06.24,32,M
4655,3,26/03/22 11.48,32,M
4662,1,24/03/22 17.30,32,F
4672,1,25/03/22 00.52,32,F
4735,2,26/03/22 17.32,32,M
4783,1,27/03/22 15.40,32,F
4824,3,26/03/22 13.51,32,M
4836,5,26/03/22 03.46,32,F
4853,1,27/03/22 07.36,32,F
4856,3,27/03/22 10.17,32,M
4857,2,28/03/22 15.16,32,F
4894,1,27/03/22 21.35,32,F
4910,1,28/03/22 20.44,32,M
4927,2,28/03/22 14.02,32,M
4929,3,28/03/22 06.01,32,F
4956,1,28/03/22 11.04,32,F
4961,3,29/03/22 09.24,32,M
4991,3,28/03/22 02.12,32,M
4998,2,27/03/22 20.00,32,F
5001,5,29/03/22 03.22,32,M
5008,3,27/03/22 22.32,32,F
5042,3,30/03/22 05.36,32,M
5049,3,30/03/22 00.35,32,M
5070,3,30/03/22 20.48,32,F
5131,3,30/03/22 14.49,32,M
5149,1,30/03/22 23.49,32,M
5156,2,28/03/22 20.58,32,F
5161,2,29/03/22 14.52,32,M
5166,3,30/03/22 03.47,32,F
5170,3,30/03/22 17.52,32,M
5187,4,30/03/22 16.47,32,M
5201,1,31/03/22 23.15,32,M
5266,3,31/03/22 19.08,32,M
5290,3,01/04/22 06.32,32,F
5301,1,31/03/22 14.40,32,M
5357,3,31/03/22 05.11,32,M
5409,3,31/03/22 11.08,32,M
5430,3,01/04/22 10.36,32,M
5438,3,01/04/22 23.47,32,F
5527,1,02/04/22 00.07,32,M
5582,2,02/04/22 11.16,32,F
5594,3,03/04/22 05.21,32,M
5636,1,04/04/22 04.47,32,F
5656,2,03/04/22 12.01,32,M
5671,3,05/04/22 03.50,32,F
5680,2,02/04/22 18.18,32,F
5704,3,05/04/22 06.33,32,F
5729,1,03/04/22 07.42,32,M
5732,2,04/04/22 18.26,32,F
5736,1,03/04/22 13.42,32,M
5740,3,04/04/22 07.08,32,M
5749,3,05/04/22 09.51,32,F
5761,3,06/04/22 08.18,32,F
5767,4,03/04/22 22.16,32,M
5776,3,06/04/22 12.27,32,M
5796,3,06/04/22 11.46,32,M
5799,3,06/04/22 04.28,32,F
5807,2,05/04/22 22.07,32,F
5912,1,07/04/22 08.32,32,F
6004,1,08/04/22 08.56,32,F
6036,1,09/04/22 12.49,32,M
6053,1,09/04/22 04.35,32,M
6085,3,08/04/22 10.52,32,M
6099,4,09/04/22 15.55,32,M
6115,2,11/04/22 20.27,32,F
6148,2,09/04/22 23.57,32,M
6151,1,10/04/22 11.40,32,F
6172,3,13/04/22 04.53,32,M
6185,4,11/04/22 20.58,32,F
6188,1,12/04/22 18.33,32,M
6197,1,13/04/22 12.31,32,M
6208,2,13/04/22 03.27,32,M
6223,3,13/04/22 22.04,32,F
6321,3,15/04/22 19.32,32,M
6322,3,16/04/22 06.55,32,F
6323,1,16/04/22 11.30,32,M
6329,3,16/04/22 09.00,32,M
6371,2,16/04/22 05.31,32,F
6387,2,16/04/22 09.14,32,F
6393,1,15/04/22 22.06,32,F
6425,2,17/04/22 18.00,32,F
6486,2,16/04/22 11.09,32,M
6507,4,18/04/22 10.11,32,F
6545,1,17/04/22 18.33,32,M
6595,1,19/04/22 20.58,32,F
6601,2,18/04/22 21.24,32,F
6614,4,21/04/22 06.00,32,M
6627,4,20/04/22 21.42,32,F
6668,4,21/04/22 20.27,32,M
6690,1,21/04/22 14.40,32,F
6706,1,22/04/22 17.59,32,M
6715,1,21/04/22 12.50,32,F
6741,1,22/04/22 01.14,32,F
6742,2,23/04/22 16.13,32,M
6811,2,22/04/22 16.08,32,F
6871,3,23/04/22 10.48,32,M
6887,3,24/04/22 23.34,32,M
6902,1,24/04/22 21.06,32,F
6915,1,23/04/22 04.26,32,M
6920,1,24/04/22 14.02,32,F
7048,3,25/04/22 11.23,32,M
7052,1,25/04/22 03.30,32,F
7105,5,26/04/22 09.35,32,F
7166,1,27/04/22 18.45,32,M
7182,1,26/04/22 17.34,32,M
7192,1,26/04/22 18.09,32,F
7234,2,28/04/22 14.20,32,F
7244,3,27/04/22 23.16,32,M
7247,1,27/04/22 21.39,32,M
7248,3,26/04/22 06.07,32,M
7258,3,28/04/22 02.51,32,M
7296,4,28/04/22 15.30,32,M
7321,3,29/04/22 04.51,32,M
7325,5,28/04/22 19.05,32,F
7388,3,28/04/22 12.13,32,F
7459,3,30/04/22 13.51,32,F
7461,2,28/04/22 23.52,32,F
7485,1,29/04/22 22.19,32,M
7568,2,01/05/22 03.16,32,F
7572,3,29/04/22 11.41,32,M
7578,1,30/04/22 07.37,32,M
7623,3,28/04/22 18.17,32,M
7664,4,30/04/22 14.09,32,F
7776,4,30/04/22 19.15,32,M
7797,4,29/04/22 20.35,32,M
7835,4,02/05/22 08.32,32,F
7889,1,02/05/22 16.10,32,F
7914,1,03/05/22 05.54,32,F
8012,4,03/05/22 04.27,32,F
8077,5,03/05/22 20.39,32,M
8142,2,03/05/22 05.09,32,F
8176,3,06/05/22 00.29,32,F
8200,3,06/05/22 16.48,32,F
8204,5,05/05/22 02.46,32,F
8205,3,06/05/22 06.58,32,F
8332,3,07/05/22 07.08,32,M
8343,1,07/05/22 11.59,32,M
8402,3,07/05/22 20.16,32,M
8408,2,08/05/22 08.02,32,M
8418,4,08/05/22 02.33,32,M
8572,1,09/05/22 23.21,32,M
8669,1,12/05/22 20.01,32,M
8670,3,12/05/22 07.54,32,M
8696,4,12/05/22 21.49,32,M
8760,3,14/05/22 14.58,32,M
8774,5,14/05/22 15.12,32,F
8781,2,14/05/22 19.23,32,F
8800,4,14/05/22 22.30,32,M
8808,1,15/05/22 16.45,32,M
8828,5,15/05/22 20.52,32,M
8850,1,16/05/22 05.24,32,F
8867,4,17/05/22 09.02,32,F
8870,2,17/05/22 20.44,32,M
8904,2,17/05/22 01.04,32,F
8914,1,18/05/22 01.32,32,F
8948,4,19/05/22 08.30,32,F
8967,1,18/05/22 14.55,32,F
8985,1,19/05/22 16.40,32,M
8995,3,19/05/22 12.22,32,F
9005,3,19/05/22 01.01,32,F
9049,2,19/05/22 08.23,32,M
9084,2,20/05/22 04.36,32,M
9115,1,19/05/22 20.22,32,F
9181,3,20/05/22 22.21,32,M
9258,1,22/05/22 15.09,32,F
9309,3,24/05/22 15.42,32,F
9313,1,24/05/22 19.19,32,F
9335,3,24/05/22 07.31,32,F
9356,1,24/05/22 21.32,32,F
9381,1,24/05/22 22.54,32,M
9391,3,25/05/22 12.44,32,F
9413,1,24/05/22 04.29,32,F
9537,2,24/05/22 07.33,32,M
9600,3,26/05/22 12.20,32,M
9612,1,26/05/22 04.16,32,F
9617,3,25/05/22 01.49,32,M
9676,1,25/05/22 11.24,32,F
9695,3,26/05/22 00.31,32,M
9720,4,27/05/22 13.13,32,M
9806,3,29/05/22 03.32,32,M
9870,3,29/05/22 10.54,32,M
9984,3,29/05/22 22.41,32,F
9999,5,29/05/22 18.35,32,M
10018,2,29/05/22 03.53,32,F
10081,3,31/05/22 09.21,32,M
10177,3,01/06/22 04.50,32,M
10318,4,01/06/22 22.50,32,M
10370,1,02/06/22 03.39,32,F
10534,3,02/06/22 15.36,32,F
10544,3,02/06/22 16.30,32,F
10579,4,03/06/22 13.19,32,M
10695,3,03/06/22 16.25,32,F
10853,4,07/06/22 18.37,32,M
10855,3,05/06/22 16.54,32,M
10896,1,07/06/22 21.28,32,M
10995,3,09/06/22 14.42,32,F
11064,3,09/06/22 22.47,32,F
11121,1,11/06/22 15.30,32,M
11186,3,11/06/22 22.22,32,M
11237,2,13/06/22 10.02,32,M
11297,3,15/06/22 05.18,32,M
11309,3,14/06/22 21.43,32,F
11359,5,16/06/22 12.13,32,F
11398,2,18/06/22 02.48,32,F
11434,3,18/06/22 17.40,32,M
11535,4,20/06/22 02.16,32,M
11536,3,20/06/22 03.35,32,F
11602,1,20/06/22 21.03,32,F
11609,1,21/06/22 10.58,32,F
11736,4,23/06/22 00.07,32,M
11884,5,25/06/22 11.34,32,F
11893,3,24/06/22 21.00,32,M
11983,4,26/06/22 07.25,32,F
12068,4,26/06/22 10.57,32,M
12137,4,27/06/22 02.21,32,F
12357,3,29/06/22 05.05,32,M
12402,1,29/06/22 13.58,32,F
12534,1,30/06/22 02.37,32,M
12551,1,30/06/22 18.30,32,M
12602,3,30/06/22 09.02,32,M
12616,1,30/06/22 09.42,32,F
12777,2,30/06/22 21.36,32,M
12916,1,01/07/22 02.50,32,F
13205,3,04/07/22 17.55,32,F
13212,3,03/07/22 09.41,32,F
13331,3,06/07/22 04.29,32,F
13429,1,08/07/22 07.54,32,M
13557,2,09/07/22 07.54,32,M
13682,4,09/07/22 09.30,32,M
13731,3,12/07/22 16.01,32,F
13760,1,12/07/22 13.59,32,M
13763,3,13/07/22 02.23,32,M
13962,2,15/07/22 11.13,32,F
14016,1,14/07/22 17.47,32,M
14124,1,18/07/22 15.55,32,M
14163,3,19/07/22 11.47,32,M
14310,3,19/07/22 05.43,32,M
14733,3,23/07/22 10.42,32,M
14918,3,25/07/22 21.30,32,M
15954,4,02/08/22 03.51,32,M
16146,4,05/08/22 09.26,32,F
16162,3,06/08/22 08.06,32,F
16173,1,04/08/22 08.38,32,F
16715,2,12/08/22 18.43,32,M
16733,1,13/08/22 11.40,32,F
16828,1,14/08/22 13.43,32,M
17194,3,21/08/22 15.44,32,M
2,3,30/12/21 13.44,33,M
36,1,31/12/21 00.17,33,M
51,3,01/01/22 10.27,33,F
68,2,30/12/21 20.46,33,M
77,5,31/12/21 17.52,33,M
140,4,31/12/21 23.27,33,F
