transaction_id,session_id,paid_time,complete,user_id,payment_method,total_amount
26254,66613,25/07/22 18.35,1,14686,4,81000
26255,66615,25/07/22 18.38,1,8999,4,449000
26267,66641,25/07/22 19.13,1,2199,4,165000
26271,66653,25/07/22 19.20,1,346,4,24000
26273,66656,25/07/22 19.24,1,1604,4,595000
26278,66676,25/07/22 19.42,1,5506,4,319000
26279,66683,25/07/22 19.44,1,14691,4,80000
26281,66686,25/07/22 19.49,1,14468,4,142000
26286,66695,25/07/22 19.58,1,14694,4,80000
26291,66705,25/07/22 20.07,1,727,4,185000
26301,66731,25/07/22 20.39,1,14556,4,78000
26303,66732,25/07/22 20.40,1,6800,4,70000
26304,66735,25/07/22 20.44,1,211,4,147000
26305,66738,25/07/22 20.49,1,14697,4,133000
26309,66744,25/07/22 20.52,1,12256,4,180000
26311,66749,25/07/22 20.54,1,6695,4,433000
26314,66754,25/07/22 20.56,1,2843,4,539000
26317,66757,25/07/22 21.01,1,14702,4,140000
26319,66765,25/07/22 21.02,1,14704,4,125000
26323,66770,25/07/22 21.07,1,14705,4,71000
26328,66785,25/07/22 21.19,1,2507,4,340000
26332,66796,25/07/22 21.33,1,9154,4,195000
26333,66798,25/07/22 21.35,1,2540,4,38000
26338,66813,25/07/22 21.53,0,10340,4,128000
26340,66816,25/07/22 21.59,1,10763,4,35000
26353,66846,25/07/22 22.35,1,14715,4,155000
26356,66854,25/07/22 22.43,1,6840,4,120000
26363,66866,25/07/22 22.55,1,6525,4,80000
26365,66870,25/07/22 23.05,1,14720,4,155000
26367,66874,25/07/22 23.19,1,1602,4,173000
26368,66875,25/07/22 23.24,1,11788,4,8000
26374,66890,26/07/22 00.58,1,14722,4,120000
26375,66892,26/07/22 01.01,1,2025,4,110000
26379,66896,26/07/22 01.15,1,10808,4,110000
26380,66897,26/07/22 01.17,1,1719,4,270000
26382,66902,26/07/22 02.03,1,4640,4,271000
26385,66913,26/07/22 03.24,1,5418,4,149000
26389,66926,26/07/22 04.36,1,1922,4,91000
26390,66927,26/07/22 04.40,1,6024,4,160000
26392,66932,26/07/22 05.11,1,14726,4,75000
26393,66935,26/07/22 05.12,1,2933,4,260000
26394,66945,26/07/22 05.23,1,9503,4,10000
26395,66948,26/07/22 05.31,1,10126,4,43000
26398,66959,26/07/22 05.45,1,673,4,439000
26399,66956,26/07/22 05.46,1,14727,4,83000
26404,66972,26/07/22 06.09,0,7683,4,162000
26406,66980,26/07/22 06.16,1,14730,4,88000
26407,66985,26/07/22 06.21,1,14731,4,314000
26409,66989,26/07/22 06.23,1,14732,4,78000
26410,66990,26/07/22 06.26,1,6860,4,413000
26411,66992,26/07/22 06.28,1,14733,4,193000
26415,67002,26/07/22 06.39,1,1697,4,108000
26417,67007,26/07/22 06.42,1,4224,4,278000
26419,67019,26/07/22 06.57,1,12146,4,131000
26424,67037,26/07/22 07.17,1,14738,4,110000
26430,67046,26/07/22 07.26,1,13686,4,179000
26431,67048,26/07/22 07.27,1,12090,4,104000
26432,67045,26/07/22 07.28,1,3355,4,90000
26440,67062,26/07/22 07.40,1,9417,4,163000
26442,67070,26/07/22 07.43,1,14742,4,140000
26446,67074,26/07/22 07.52,1,14744,4,103000
26451,67084,26/07/22 08.01,1,14746,4,125000
26452,67087,26/07/22 08.02,1,14748,4,104000
26453,67082,26/07/22 08.02,1,4423,4,90000
26454,67086,26/07/22 08.03,1,14747,4,65000
26458,67095,26/07/22 08.15,1,522,4,210000
26462,67104,26/07/22 08.26,1,2988,4,216000
26463,67107,26/07/22 08.27,1,9518,4,130000
26467,67103,26/07/22 08.30,1,14751,4,155000
26471,67114,26/07/22 08.44,1,14755,4,36000
26479,67126,26/07/22 09.03,1,14758,4,61000
26483,67138,26/07/22 09.21,1,8215,4,126000
26484,67137,26/07/22 09.22,1,14760,4,75000
26486,67141,26/07/22 09.35,1,14602,4,101000
26487,67143,26/07/22 09.36,1,14762,4,424000
26489,67147,26/07/22 09.46,1,14763,4,73000
26490,67148,26/07/22 09.47,1,14764,4,175000
26491,67154,26/07/22 09.55,1,14766,4,21000
26492,67152,26/07/22 09.56,1,14765,4,53000
26496,67163,26/07/22 10.21,1,8466,4,260000
26499,67166,26/07/22 10.31,1,13732,4,108000
26501,67173,26/07/22 10.54,0,4801,4,146000
26502,67174,26/07/22 10.55,1,14770,4,110000
26506,67184,26/07/22 11.11,1,14772,4,79000
26508,67189,26/07/22 11.27,1,11230,4,290000
26509,67190,26/07/22 11.35,1,4722,4,61000
26512,67193,26/07/22 11.54,1,2611,4,125000
26513,67199,26/07/22 11.55,1,14774,4,38000
26514,67198,26/07/22 11.56,1,14773,4,21000
26515,67205,26/07/22 12.13,1,12998,4,44000
26520,67219,26/07/22 12.32,1,10171,4,56000
26521,67220,26/07/22 12.35,1,6158,4,60000
26524,67223,26/07/22 12.44,1,14777,4,135000
26526,67230,26/07/22 12.52,1,2009,4,78000
26529,67235,26/07/22 13.00,1,1114,4,335000
26535,67252,26/07/22 13.20,1,14779,4,80000
26536,67254,26/07/22 13.23,1,14780,4,83000
26540,67260,26/07/22 13.34,1,14781,4,83000
26541,67262,26/07/22 13.36,1,14782,4,55000
26549,67283,26/07/22 14.09,1,14787,4,76000
26556,67303,26/07/22 14.39,1,9576,4,120000
26557,67308,26/07/22 14.42,1,1158,4,204000
26562,67321,26/07/22 15.06,1,12988,4,248000
26569,67332,26/07/22 15.32,1,8437,4,40000
26574,67342,26/07/22 16.20,1,14791,4,52000
26575,67346,26/07/22 16.27,1,14792,4,97000
26577,67352,26/07/22 16.43,1,14793,4,64000
26578,67356,26/07/22 17.00,1,6973,4,208000
26583,67378,26/07/22 17.37,1,4175,4,277000
26587,67388,26/07/22 17.52,1,5308,4,83000
26592,67397,26/07/22 18.08,1,14795,4,141000
26595,67411,26/07/22 18.27,1,9471,4,70000
26597,67412,26/07/22 18.31,1,14797,4,83000
26600,67413,26/07/22 18.32,1,14798,4,29000
26603,67415,26/07/22 18.38,1,1148,4,163000
26608,67439,26/07/22 19.01,0,1482,4,223000
26611,67445,26/07/22 19.07,1,10293,4,175000
26612,67454,26/07/22 19.20,0,10608,4,70000
26620,67474,26/07/22 19.34,1,13708,4,150000
26628,67488,26/07/22 19.48,1,1016,4,180000
26631,67495,26/07/22 19.49,1,3750,4,105000
26634,67497,26/07/22 19.52,1,13064,4,83000
26635,67502,26/07/22 19.55,1,14803,4,92000
26638,67510,26/07/22 20.01,1,5867,4,549000
26639,67513,26/07/22 20.01,1,2182,4,70000
26642,67518,26/07/22 20.06,1,10931,4,148000
26644,67523,26/07/22 20.11,0,5479,4,56000
26646,67528,26/07/22 20.15,1,14806,4,125000
26649,67535,26/07/22 20.17,1,14807,4,83000
26650,67536,26/07/22 20.18,1,14808,4,67000
26652,67537,26/07/22 20.24,1,4205,4,282000
26655,67543,26/07/22 20.28,1,5904,4,304000
26656,67544,26/07/22 20.28,1,9871,4,55000
26661,67560,26/07/22 20.41,1,8953,4,78000
26662,67557,26/07/22 20.44,1,14810,4,95000
26664,67558,26/07/22 20.45,1,13035,4,270000
26665,67566,26/07/22 20.48,1,4473,4,190000
26666,67565,26/07/22 20.49,1,14811,4,95000
26667,67563,26/07/22 20.50,1,5925,4,443000
26668,67576,26/07/22 20.53,1,7434,4,105000
26669,67571,26/07/22 20.54,1,9643,4,60000
26678,67588,26/07/22 21.12,1,13461,4,586000
26680,67598,26/07/22 21.25,1,7746,4,376000
26687,67609,26/07/22 21.40,0,12879,4,92000
26693,67622,26/07/22 21.53,1,14818,4,83000
26695,67626,26/07/22 21.56,1,14820,4,83000
26698,67627,26/07/22 21.56,1,13730,4,236000
26707,67645,26/07/22 22.25,1,12638,4,123000
26709,67648,26/07/22 22.28,1,13072,4,90000
26712,67655,26/07/22 22.38,1,14826,4,110000
26713,67654,26/07/22 22.38,1,14825,4,56000
26720,67671,26/07/22 23.15,1,2076,4,210000
26729,67685,27/07/22 00.53,1,6008,4,358000
26731,67694,27/07/22 01.38,1,14833,4,35000
26732,67695,27/07/22 01.48,1,14834,4,125000
26736,67705,27/07/22 02.51,1,14567,4,80000
26742,67714,27/07/22 04.05,1,3269,4,204000
26746,67718,27/07/22 04.25,1,14836,4,43000
26747,67719,27/07/22 04.29,1,5923,4,35000
26751,67730,27/07/22 05.07,1,11577,4,250000
26752,67739,27/07/22 05.23,1,14840,4,80000
26754,67743,27/07/22 05.25,1,3345,4,252000
26755,67738,27/07/22 05.27,1,14839,4,120000
26762,67752,27/07/22 05.35,1,14841,4,140000
26765,67765,27/07/22 05.52,1,1936,4,435000
26773,67783,27/07/22 06.20,1,14846,4,123000
26776,67788,27/07/22 06.25,1,11950,4,165000
26777,67792,27/07/22 06.27,1,14847,4,130000
26778,67799,27/07/22 06.29,1,7575,4,120000
26780,67798,27/07/22 06.33,1,1786,4,449000
26782,67803,27/07/22 06.34,1,14850,4,130000
26786,67820,27/07/22 06.44,1,14853,4,120000
26788,67817,27/07/22 06.48,1,2172,4,86000
26792,67841,27/07/22 07.06,1,14855,4,80000
26794,67843,27/07/22 07.09,1,14856,4,140000
26797,67844,27/07/22 07.13,1,14857,4,51000
26798,67850,27/07/22 07.14,1,12417,4,73000
26800,67851,27/07/22 07.15,1,8559,4,80000
26802,67857,27/07/22 07.20,1,14860,4,91000
26804,67869,27/07/22 07.29,1,7897,4,198000
26807,67868,27/07/22 07.32,1,5464,4,138000
26810,67873,27/07/22 07.35,1,14862,4,130000
26826,67913,27/07/22 08.12,1,14865,4,115000
26832,67923,27/07/22 08.24,1,13044,4,88000
26834,67930,27/07/22 08.31,1,7825,4,54000
26835,67931,27/07/22 08.34,1,12015,4,104000
26837,67933,27/07/22 08.41,1,6874,4,84000
26838,67935,27/07/22 08.42,1,14868,4,83000
26839,67936,27/07/22 08.49,1,1884,4,98000
26845,67945,27/07/22 09.06,1,13734,4,33000
26849,67956,27/07/22 09.13,1,14871,4,101000
26850,67961,27/07/22 09.24,1,1074,4,480000
26851,67960,27/07/22 09.25,1,14872,4,43000
26855,67968,27/07/22 09.43,1,14874,4,104000
26856,67969,27/07/22 09.45,1,8679,4,80000
26867,67992,27/07/22 10.55,1,2179,4,366000
26868,67993,27/07/22 10.55,1,14878,4,160000
26873,67999,27/07/22 11.10,1,3743,4,231000
26874,68001,27/07/22 11.18,1,5444,4,119000
26882,68014,27/07/22 12.00,1,14882,4,75000
26883,68013,27/07/22 12.02,1,14881,4,160000
26885,68021,27/07/22 12.15,1,14884,4,95000
26887,68025,27/07/22 12.16,1,14885,4,125000
26888,68026,27/07/22 12.21,1,4419,4,236000
26890,68029,27/07/22 12.25,1,8751,4,176000
26894,68037,27/07/22 12.34,1,1067,4,163000
26897,68043,27/07/22 12.43,1,8696,4,234000
26898,68045,27/07/22 12.45,1,9719,4,384000
26902,68055,27/07/22 13.03,1,2383,4,181000
26903,68059,27/07/22 13.08,1,14889,4,56000
26904,68057,27/07/22 13.10,1,11061,4,310000
26905,68060,27/07/22 13.10,1,13070,4,276000
26909,68070,27/07/22 13.24,1,7979,4,364000
26912,68072,27/07/22 13.29,1,9773,4,264000
26917,68082,27/07/22 13.43,0,9941,4,72000
26927,68103,27/07/22 14.22,1,14895,4,60000
26932,68118,27/07/22 14.47,1,14898,4,105000
26934,68125,27/07/22 14.59,1,14900,4,85000
26936,68127,27/07/22 15.02,1,569,4,69000
26939,68133,27/07/22 15.19,1,3793,4,137000
26944,68148,27/07/22 16.27,1,14903,4,175000
26946,68150,27/07/22 16.36,1,6123,4,214000
26948,68153,27/07/22 16.41,1,14234,4,62000
26952,68162,27/07/22 17.05,1,7545,4,308000
26957,68168,27/07/22 17.21,1,14908,4,204000
26959,68172,27/07/22 17.29,1,14909,4,88000
26963,68180,27/07/22 17.35,1,14911,4,165000
26967,68179,27/07/22 17.40,1,3947,4,224000
26983,68219,27/07/22 18.32,1,14644,4,115000
26993,68242,27/07/22 18.51,1,14920,4,105000
26994,68241,27/07/22 18.51,1,14919,4,120000
26996,68245,27/07/22 18.57,1,14921,4,120000
26997,68248,27/07/22 19.00,1,8107,4,124000
26998,68254,27/07/22 19.06,0,6427,4,153000
26999,68256,27/07/22 19.13,1,14922,4,153000
27002,68266,27/07/22 19.23,1,14924,4,40000
27007,68278,27/07/22 19.31,1,6232,4,240000
27012,68293,27/07/22 19.46,1,9728,4,51000
27014,68296,27/07/22 19.48,1,2158,4,433000
27018,68308,27/07/22 19.57,1,3787,4,286000
27024,68321,27/07/22 20.05,1,14928,4,140000
27027,68326,27/07/22 20.08,1,8882,4,63000
27028,68327,27/07/22 20.12,1,14929,4,49000
27029,68331,27/07/22 20.14,1,11921,4,330000
27031,68332,27/07/22 20.17,1,14930,4,86000
27032,68339,27/07/22 20.21,1,14931,4,250000
27036,68343,27/07/22 20.24,1,12308,4,168000
27039,68359,27/07/22 20.31,1,2969,4,78000
27040,68357,27/07/22 20.32,1,3718,4,290000
27045,68360,27/07/22 20.36,1,7268,4,146000
27046,68364,27/07/22 20.38,1,14936,4,98000
27051,68370,27/07/22 20.48,1,14939,4,102000
27052,68371,27/07/22 20.51,1,14940,4,18000
27055,68378,27/07/22 20.59,0,1590,4,220000
27058,68386,27/07/22 21.05,1,14945,4,110000
27059,68385,27/07/22 21.07,1,14944,4,45000
27063,68401,27/07/22 21.27,0,8626,4,124000
27064,68406,27/07/22 21.28,1,3518,4,408000
27065,68402,27/07/22 21.28,1,11151,4,385000
27071,68419,27/07/22 21.52,1,10237,4,22000
27073,68427,27/07/22 21.58,1,14949,4,105000
27074,68424,27/07/22 21.58,1,14947,4,43000
27077,68432,27/07/22 22.02,1,13823,4,136000
27079,68439,27/07/22 22.09,1,2558,4,113000
27080,68438,27/07/22 22.13,1,11343,4,440000
27083,68444,27/07/22 22.26,1,14054,4,167000
27086,68452,27/07/22 22.33,1,14953,4,80000
27088,68453,27/07/22 22.36,1,14954,4,128000
27094,68468,27/07/22 22.57,1,3164,4,336000
27095,68467,27/07/22 22.57,1,14955,4,46000
27099,68486,27/07/22 23.43,1,9809,4,180000
27106,68498,28/07/22 00.16,0,727,4,249000
27115,68516,28/07/22 01.58,1,14961,4,80000
27116,68520,28/07/22 02.39,1,14962,4,557000
27118,68523,28/07/22 02.59,1,8689,4,118000
27121,68535,28/07/22 04.14,1,14964,4,82000
27129,68544,28/07/22 04.54,1,14966,4,34000
27130,68547,28/07/22 04.55,1,14967,4,43000
27132,68552,28/07/22 05.13,0,1442,4,200000
27134,68561,28/07/22 05.18,1,6534,4,252000
27139,68571,28/07/22 05.33,1,12597,4,66000
27140,68572,28/07/22 05.33,1,14969,4,186000
27143,68578,28/07/22 05.46,1,12633,4,52000
27145,68580,28/07/22 05.49,1,13633,4,86000
27146,68584,28/07/22 05.57,1,6380,4,234000
27150,68588,28/07/22 05.59,1,765,4,132000
27154,68596,28/07/22 06.07,1,3053,4,70000
27156,68597,28/07/22 06.10,1,14973,4,11000
27163,68614,28/07/22 06.32,1,14975,4,113000
27168,68623,28/07/22 06.41,1,14977,4,93000
27170,68628,28/07/22 06.42,1,3353,4,182000
27178,68656,28/07/22 07.05,1,12442,4,59000
27182,68661,28/07/22 07.10,1,9214,4,34000
27186,68674,28/07/22 07.21,1,12790,4,35000
27189,68680,28/07/22 07.25,1,14985,4,121000
27190,68682,28/07/22 07.25,1,12086,4,180000
27193,68685,28/07/22 07.30,1,3932,4,256000
27200,68705,28/07/22 07.41,1,8982,4,236000
27202,68704,28/07/22 07.45,1,14988,4,128000
27210,68718,28/07/22 07.54,1,14993,4,38000
27223,68735,28/07/22 08.26,1,14996,4,73000
27224,68737,28/07/22 08.29,1,4639,4,100000
27227,68744,28/07/22 08.41,1,2014,4,133000
27229,68751,28/07/22 08.53,1,14999,4,130000
27245,68780,28/07/22 09.50,1,399,4,105000
27252,68795,28/07/22 10.30,1,15003,4,92000
27259,68809,28/07/22 11.14,1,15004,4,41000
27262,68820,28/07/22 11.39,1,15005,4,81000
27264,68831,28/07/22 12.06,1,15006,4,88000
27269,68839,28/07/22 12.22,1,2431,4,145000
27273,68851,28/07/22 12.33,1,15010,4,53000
27276,68862,28/07/22 12.44,1,15013,4,60000
27282,68873,28/07/22 12.58,1,15016,4,178000
27287,68878,28/07/22 13.11,1,13948,4,50000
27290,68884,28/07/22 13.20,1,15017,4,141000
27294,68893,28/07/22 13.41,1,4755,4,444000
27306,68927,28/07/22 14.27,1,12630,4,125000
27310,68940,28/07/22 14.43,1,2840,4,101000
27312,68943,28/07/22 14.51,0,5551,4,120000
27316,68954,28/07/22 15.05,1,7022,4,191000
27318,68965,28/07/22 15.50,1,3804,4,50000
27323,68976,28/07/22 16.18,1,4191,4,92000
27328,68982,28/07/22 16.33,1,15034,4,130000
27330,68991,28/07/22 16.48,1,15035,4,80000
27331,68993,28/07/22 16.55,1,15036,4,78000
27336,69003,28/07/22 17.19,1,13762,4,65000
27344,69024,28/07/22 17.50,1,14574,4,20000
27346,69026,28/07/22 17.55,1,13090,4,183000
27351,69036,28/07/22 18.13,1,5897,4,213000
27352,69038,28/07/22 18.14,1,15041,4,80000
27353,69040,28/07/22 18.17,1,13850,4,125000
27355,69044,28/07/22 18.22,1,15043,4,50000
27357,69046,28/07/22 18.24,1,3868,4,365000
27359,69049,28/07/22 18.26,1,2550,4,175000
27362,69056,28/07/22 18.30,1,15045,4,78000
27366,69067,28/07/22 18.43,0,2384,4,20000
27372,69072,28/07/22 18.50,1,3838,4,119000
27376,69090,28/07/22 19.06,1,15048,4,27000
27377,69089,28/07/22 19.09,1,2625,4,80000
27381,69099,28/07/22 19.22,1,2539,4,199000
27382,69098,28/07/22 19.25,1,15049,4,78000
27383,69100,28/07/22 19.25,1,15050,4,32000
27393,69126,28/07/22 19.51,1,15054,4,51000
27399,69138,28/07/22 20.00,1,14043,4,16000
27400,69139,28/07/22 20.01,1,5649,4,110000
27405,69150,28/07/22 20.08,1,13810,4,235000
27406,69151,28/07/22 20.09,1,15057,4,50000
27408,69157,28/07/22 20.11,1,6486,4,344000
27412,69166,28/07/22 20.23,1,2063,4,160000
27416,69173,28/07/22 20.32,1,2759,4,110000
27419,69179,28/07/22 20.39,1,15063,4,50000
27423,69186,28/07/22 20.48,0,1420,4,26000
27430,69196,28/07/22 20.55,1,3408,4,106000
27452,69244,28/07/22 21.42,1,7129,4,106000
27457,69259,28/07/22 22.02,1,15073,4,18000
27462,69282,28/07/22 22.29,1,15074,4,102000
27469,69294,28/07/22 22.49,0,10237,4,50000
27471,69295,28/07/22 22.51,1,5625,4,162000
27472,69296,28/07/22 22.53,1,15077,4,38000
27476,69305,28/07/22 23.22,1,12278,4,610000
27478,69308,28/07/22 23.55,1,7943,4,254000
27479,69310,28/07/22 23.57,1,1505,4,148000
27485,69322,29/07/22 00.20,1,15084,4,104000
27490,69328,29/07/22 00.47,1,7779,4,120000
27505,69363,29/07/22 04.48,1,356,4,240000
27509,69370,29/07/22 05.07,1,7189,4,380000
27517,69385,29/07/22 05.21,1,3303,4,86000
27518,69382,29/07/22 05.24,1,1862,4,160000
27519,69383,29/07/22 05.25,1,15089,4,74000
27520,69386,29/07/22 05.28,1,499,4,213000
27522,69389,29/07/22 05.33,1,15090,4,160000
27524,69394,29/07/22 05.41,1,15091,4,80000
27529,69402,29/07/22 05.58,1,693,4,234000
27530,69407,29/07/22 06.03,1,15094,4,26000
27542,69425,29/07/22 06.25,1,12252,4,200000
27550,69444,29/07/22 06.46,1,15099,4,170000
27552,69452,29/07/22 06.55,1,12378,4,128000
27557,69471,29/07/22 07.17,1,14908,4,162000
27558,69473,29/07/22 07.19,1,3211,4,189000
27559,69474,29/07/22 07.20,1,15103,4,47000
27566,69498,29/07/22 07.41,1,13655,4,68000
27570,69505,29/07/22 07.48,1,4138,4,65000
27577,69516,29/07/22 08.00,1,8623,4,90000
27580,69522,29/07/22 08.07,1,13532,4,40000
27588,69542,29/07/22 08.32,1,15112,4,113000
27591,69544,29/07/22 08.36,0,1839,4,24000
27592,69546,29/07/22 08.37,1,13544,4,210000
27600,69567,29/07/22 09.18,1,15114,4,145000
27603,69573,29/07/22 09.28,1,15116,4,128000
27606,69579,29/07/22 09.51,1,15118,4,98000
27607,69582,29/07/22 09.56,1,15119,4,81000
27609,69587,29/07/22 10.10,1,15120,4,133000
27610,69589,29/07/22 10.15,1,15121,4,63000
27611,69593,29/07/22 10.26,1,12549,4,555000
27612,69594,29/07/22 10.27,1,11710,4,220000
27614,69600,29/07/22 10.46,1,14816,4,101000
27616,69601,29/07/22 10.50,1,888,4,210000
27617,69610,29/07/22 11.05,1,15124,4,87000
27623,69615,29/07/22 11.28,1,15126,4,83000
27624,69616,29/07/22 11.30,1,9951,4,131000
27626,69619,29/07/22 11.43,1,4331,4,152000
27630,69627,29/07/22 12.13,1,10557,4,32000
27636,69640,29/07/22 12.31,1,15131,4,27000
27642,69650,29/07/22 12.38,1,14373,4,130000
27643,69654,29/07/22 12.42,1,13157,4,155000
27655,69686,29/07/22 13.28,1,15135,4,92000
27660,69696,29/07/22 13.45,1,15137,4,147000
27668,69714,29/07/22 14.04,1,10242,4,195000
27675,69730,29/07/22 14.22,1,15147,4,52000
27678,69740,29/07/22 14.28,1,15149,4,55000
27679,69743,29/07/22 14.33,1,6530,4,138000
27681,69747,29/07/22 14.42,1,15150,4,120000
27685,69757,29/07/22 14.55,1,14313,4,120000
27687,69761,29/07/22 15.04,1,15153,4,59000
27691,69768,29/07/22 15.13,1,15155,4,105000
27693,69772,29/07/22 15.25,1,3999,4,196000
27694,69778,29/07/22 15.30,1,15156,4,120000
27697,69793,29/07/22 16.33,1,15158,4,85000
27698,69792,29/07/22 16.34,1,9974,4,63000
27700,69798,29/07/22 16.45,1,15159,4,45000
27708,69817,29/07/22 17.34,1,12256,4,318000
27717,69830,29/07/22 17.53,1,15163,4,83000
27720,69839,29/07/22 18.02,1,13849,4,100000
27722,69845,29/07/22 18.03,1,15164,4,74000
27726,69852,29/07/22 18.12,1,4063,4,254000
27734,69874,29/07/22 18.38,1,120,4,186000
27736,69879,29/07/22 18.40,1,15167,4,110000
27741,69887,29/07/22 18.51,1,2210,4,59000
27744,69893,29/07/22 18.55,1,4711,4,528000
27745,69891,29/07/22 18.56,1,7390,4,135000
27748,69899,29/07/22 19.07,1,15170,4,88000
27753,69906,29/07/22 19.14,1,15171,4,65000
27756,69909,29/07/22 19.17,1,15173,4,75000
27759,69912,29/07/22 19.20,1,12774,4,160000
27760,69921,29/07/22 19.21,1,9075,4,263000
27769,69938,29/07/22 19.35,1,15179,4,125000
27778,69958,29/07/22 19.56,1,1712,4,121000
27784,69969,29/07/22 20.05,1,15187,4,128000
27789,69975,29/07/22 20.11,1,6681,4,160000
27793,69987,29/07/22 20.20,1,10610,4,35000
27796,69995,29/07/22 20.28,1,5488,4,370000
27797,69998,29/07/22 20.30,1,15189,4,112000
27812,70029,29/07/22 20.53,1,7805,4,141000
27817,70040,29/07/22 21.00,1,15198,4,73000
27820,70049,29/07/22 21.11,1,4721,4,226000
27826,70061,29/07/22 21.28,1,12162,4,145000
27832,70078,29/07/22 21.44,1,15199,4,49000
27834,70079,29/07/22 21.45,1,15200,4,20000
27835,70084,29/07/22 21.50,1,15202,4,340000
27836,70091,29/07/22 22.01,1,15203,4,46000
27844,70105,29/07/22 22.27,1,8986,4,232000
27845,70110,29/07/22 22.39,1,6226,4,20000
27848,70118,29/07/22 22.52,1,8595,4,80000
27850,70125,29/07/22 23.12,1,14452,4,87000
27852,70127,29/07/22 23.16,1,2943,4,180000
27853,70129,29/07/22 23.27,0,1866,4,299000
27855,70139,30/07/22 00.06,1,3465,4,110000
27866,70159,30/07/22 01.50,1,6119,4,51000
27869,70169,30/07/22 02.29,1,15208,4,76000
27871,70174,30/07/22 02.51,1,14223,4,54000
27874,70182,30/07/22 03.23,1,9194,4,140000
27875,70179,30/07/22 03.23,1,7594,4,146000
27883,70197,30/07/22 04.40,1,9449,4,110000
27884,70201,30/07/22 04.48,1,6774,4,162000
27885,70206,30/07/22 05.09,1,12413,4,75000
27888,70210,30/07/22 05.18,1,15215,4,72000
27889,70215,30/07/22 05.20,1,5413,4,230000
27890,70220,30/07/22 05.22,1,15217,4,45000
27894,70241,30/07/22 05.48,1,15220,4,57000
27898,70250,30/07/22 05.59,1,15222,4,350000
27900,70252,30/07/22 06.02,1,4349,4,402000
27905,70263,30/07/22 06.14,1,5291,4,314000
27907,70270,30/07/22 06.20,0,8763,4,136000
27908,70266,30/07/22 06.21,1,4085,4,195000
27909,70268,30/07/22 06.21,1,15228,4,75000
27913,70280,30/07/22 06.28,1,14770,4,72000
27919,70293,30/07/22 06.44,1,5768,4,205000
27924,70307,30/07/22 07.03,1,15235,4,32000
27936,70332,30/07/22 07.27,1,15241,4,51000
27939,70331,30/07/22 07.30,1,15240,4,128000
27940,70345,30/07/22 07.42,1,12732,4,20000
27944,70361,30/07/22 08.22,1,2676,4,194000
27952,70377,30/07/22 08.32,1,6592,4,58000
27953,70379,30/07/22 08.38,1,4480,4,198000
27957,70386,30/07/22 08.49,1,6085,4,270000
27960,70387,30/07/22 08.52,1,8077,4,76000
27961,70393,30/07/22 08.53,1,5689,4,83000
27963,70398,30/07/22 08.58,1,1530,4,90000
27965,70404,30/07/22 09.06,1,15248,4,86000
27966,70408,30/07/22 09.10,1,5746,4,104000
27971,70416,30/07/22 09.20,1,6211,4,60000
27975,70421,30/07/22 09.29,1,8416,4,232000
27983,70441,30/07/22 09.51,1,3479,4,53000
27986,70443,30/07/22 09.54,1,2609,4,244000
27988,70460,30/07/22 10.11,1,9526,4,105000
27991,70463,30/07/22 10.13,1,15254,4,109000
27994,70471,30/07/22 10.22,1,4693,4,196000
27996,70475,30/07/22 10.22,1,14745,4,63000
27998,70476,30/07/22 10.24,1,1051,4,271000
28000,70479,30/07/22 10.25,1,15258,4,108000
28003,70489,30/07/22 10.32,1,13130,4,95000
28005,70493,30/07/22 10.38,1,7879,4,100000
28006,70495,30/07/22 10.39,1,15261,4,78000
28008,70497,30/07/22 10.39,1,5798,4,257000
28010,70502,30/07/22 10.43,1,15263,4,50000
28011,70504,30/07/22 10.44,1,12309,4,116000
28018,70521,30/07/22 10.53,0,8808,4,188000
28023,70531,30/07/22 10.59,1,9695,4,342000
28024,70537,30/07/22 11.08,1,14661,4,123000
28027,70540,30/07/22 11.15,1,12251,4,110000
28030,70549,30/07/22 11.20,1,1498,4,203000
28036,70559,30/07/22 11.30,1,15267,4,78000
28042,70570,30/07/22 11.43,1,15269,4,60000
28044,70575,30/07/22 11.44,1,15270,4,78000
28046,70579,30/07/22 11.48,1,4589,4,74000
28049,70586,30/07/22 11.57,1,9000,4,128000
28053,70593,30/07/22 12.04,1,15272,4,76000
28054,70595,30/07/22 12.05,1,15274,4,115000
28055,70598,30/07/22 12.07,1,15275,4,16000
28058,70604,30/07/22 12.10,1,7336,4,206000
28061,70608,30/07/22 12.18,1,15278,4,83000
28067,70616,30/07/22 12.27,1,15279,4,59000
28070,70624,30/07/22 12.31,1,15280,4,152000
28074,70639,30/07/22 12.39,1,8185,4,128000
28076,70642,30/07/22 12.41,1,7568,4,152000
28077,70646,30/07/22 12.43,1,15283,4,70000
28088,70667,30/07/22 13.01,1,14801,4,31000
28094,70686,30/07/22 13.14,1,6401,4,56000
28096,70684,30/07/22 13.17,1,15286,4,81000
28097,70692,30/07/22 13.18,1,4636,4,38000
28100,70696,30/07/22 13.22,1,10604,4,175000
28101,70700,30/07/22 13.22,1,14345,4,120000
28102,70697,30/07/22 13.23,1,15287,4,110000
28110,70718,30/07/22 13.36,0,9191,4,131000
28111,70722,30/07/22 13.41,1,13215,4,142000
28114,70730,30/07/22 13.47,1,15290,4,244000
28115,70737,30/07/22 13.51,1,15292,4,88000
